any_sample_inside_raw,direction_as_events_csv,direction_endpoint_rule,displacement_px,end_in_valid_dilated,end_in_valid_raw,final_gate_fail_reason,frame_end,frame_span,frame_start,internal_gap_frames,is_exit_as_events_csv,not_exit_reason_primary,num_detections,overlay_category,passed_post_filter_pre_merge,path_length_px,relaxed_exit_outward,start_in_valid_dilated,start_in_valid_raw,track_id,x_end,x_start,y_end,y_start
False,outside,outside,0.71,True,False,min_track_length,4764,2,4763,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,0.71,False,True,False,266,417.0,416.5,729.0,729.5
False,outside,outside,0.0,False,False,min_track_length,4763,1,4763,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,267,1449.0,1449.0,342.0,342.0
False,outside,outside,0.0,False,False,min_track_length,4772,1,4772,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,268,458.5,458.5,585.5,585.5
False,outside,outside,0.0,False,False,min_track_length,4824,1,4824,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,269,1372.0,1372.0,650.0,650.0
False,outside,outside,0.0,False,False,min_track_length,5017,1,5017,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,270,548.5,548.5,524.0,524.0
False,outside,outside,0.0,True,False,min_track_length,5020,1,5020,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,271,502.0,502.0,768.0,768.0
False,outside,outside,0.0,False,False,min_track_length,5032,1,5032,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,272,274.5,274.5,714.5,714.5
False,outside,outside,0.0,False,False,min_track_length,5048,1,5048,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,273,508.5,508.5,573.5,573.5
False,outside,outside,0.0,False,False,min_track_length,5062,1,5062,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,274,277.0,277.0,572.5,572.5
False,outside,outside,0.0,False,False,min_track_length,5062,1,5062,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,275,386.5,386.5,477.5,477.5
False,outside,outside,0.0,False,False,min_track_length,5063,1,5063,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,276,361.5,361.5,757.0,757.0
False,outside,outside,0.0,False,False,min_track_length,5107,1,5107,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,277,386.5,386.5,477.0,477.0
False,outside,outside,0.0,False,False,min_track_length,5116,1,5116,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,278,1130.5,1130.5,716.5,716.5
False,outside,outside,0.0,False,False,min_track_length,5197,1,5197,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,279,361.5,361.5,595.0,595.0
False,outside,outside,0.0,False,False,min_track_length,5242,1,5242,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,280,422.5,422.5,779.5,779.5
False,outside,outside,0.0,False,False,min_track_length,5255,1,5255,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,281,1331.5,1331.5,234.0,234.0
False,outside,outside,560.06,False,False,require_start_or_end_in_valid_region,5283,12,5272,0,False,strict_endpoints_both_outside_never_inside_mask,12,no_exit_gate_final,False,575.39,False,False,False,282,1148.0,1707.5,769.5,744.5
False,outside,outside,0.0,True,False,min_track_length,5304,1,5304,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,283,461.0,461.0,753.0,753.0
False,outside,outside,0.0,False,False,min_track_length,5304,1,5304,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,284,360.0,360.0,197.5,197.5
False,outside,outside,0.0,True,False,min_track_length,5325,1,5325,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,285,438.5,438.5,743.0,743.0
False,outside,outside,0.0,False,False,min_track_length,5359,1,5359,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,286,808.5,808.5,541.5,541.5
False,outside,outside,0.0,False,False,min_track_length,5389,1,5389,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,287,390.5,390.5,495.0,495.0
False,outside,outside,0.0,False,False,min_track_length,5392,1,5392,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,288,431.5,431.5,779.0,779.0
False,outside,outside,0.0,False,False,min_track_length,5393,1,5393,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,289,1330.5,1330.5,128.5,128.5
False,outside,outside,0.0,False,False,min_track_length,5405,1,5405,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,290,324.5,324.5,570.0,570.0
False,outside,outside,0.0,False,False,min_track_length,5452,1,5452,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,291,331.5,331.5,690.5,690.5
False,outside,outside,0.0,False,False,min_track_length,5480,1,5480,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,292,1468.0,1468.0,583.5,583.5
False,outside,outside,0.0,False,False,min_track_length,5551,1,5551,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,293,908.5,908.5,612.5,612.5
False,outside,outside,0.0,False,False,min_track_length,5558,1,5558,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,294,1421.5,1421.5,610.5,610.5
False,outside,outside,0.0,False,False,min_track_length,5558,1,5558,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,295,1420.5,1420.5,594.0,594.0
False,outside,outside,0.0,False,False,min_track_length,5558,1,5558,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,296,1407.0,1407.0,550.5,550.5
False,outside,outside,0.0,False,False,min_track_length,5558,1,5558,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,297,1429.0,1429.0,558.5,558.5
False,outside,outside,0.0,True,False,min_track_length,5594,1,5594,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,298,342.5,342.5,682.5,682.5
False,outside,outside,0.0,True,False,min_track_length,5599,1,5599,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,299,508.5,508.5,764.0,764.0
False,outside,outside,0.0,False,False,min_track_length,5600,1,5600,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,300,370.5,370.5,528.0,528.0
False,outside,outside,56.11,False,False,min_track_length,5624,6,5619,4,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,56.11,False,True,False,301,537.5,534.0,550.0,606.0
True,inside,inside,0.0,True,True,min_track_length,5624,1,5624,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,302,583.0,583.0,696.5,696.5
False,outside,outside,0.0,False,False,min_track_length,5626,1,5626,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,303,260.5,260.5,738.5,738.5
False,outside,outside,0.0,True,False,min_track_length,5662,1,5662,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,304,531.0,531.0,771.0,771.0
True,inside,inside,0.0,True,True,min_track_length,5680,1,5680,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,305,485.5,485.5,737.5,737.5
False,outside,outside,0.0,False,False,min_track_length,5716,1,5716,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,306,205.5,205.5,673.5,673.5
False,outside,outside,0.0,False,False,min_track_length,5752,1,5752,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,307,1355.5,1355.5,108.0,108.0
False,outside,outside,0.0,False,False,min_track_length,5765,1,5765,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,308,508.5,508.5,574.0,574.0
False,outside,outside,0.0,False,False,min_track_length,5771,1,5771,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,309,377.5,377.5,475.5,475.5
False,outside,outside,0.0,False,False,min_track_length,5884,1,5884,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,310,587.5,587.5,573.0,573.0
False,outside,outside,0.0,False,False,min_track_length,5913,1,5913,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,311,856.5,856.5,532.5,532.5
False,outside,outside,0.0,False,False,min_track_length,5917,1,5917,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,312,985.5,985.5,255.0,255.0
False,outside,outside,0.0,False,False,min_track_length,5929,1,5929,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,313,570.0,570.0,581.0,581.0
False,outside,outside,0.0,False,False,min_track_length,5930,1,5930,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,314,744.0,744.0,504.0,504.0
False,outside,outside,0.0,False,False,min_track_length,5998,1,5998,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,315,462.0,462.0,3.0,3.0
True,inside,inside,0.0,True,True,min_track_length,6037,1,6037,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,316,555.0,555.0,771.0,771.0
False,outside,outside,0.0,False,False,min_track_length,6112,1,6112,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,317,475.0,475.0,82.0,82.0
False,outside,outside,0.0,False,False,min_track_length,6155,1,6155,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,318,552.0,552.0,578.0,578.0
False,outside,outside,0.0,False,False,min_track_length,6248,1,6248,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,319,508.5,508.5,574.0,574.0
False,outside,outside,0.0,False,False,min_track_length,6283,1,6283,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,320,464.0,464.0,2.5,2.5
False,outside,outside,0.0,False,False,min_track_length,6299,1,6299,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,321,293.0,293.0,523.0,523.0
False,outside,outside,0.0,False,False,min_track_length,6350,1,6350,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,322,828.5,828.5,541.0,541.0
False,outside,outside,0.0,False,False,min_track_length,6359,1,6359,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,323,651.0,651.0,41.0,41.0
False,outside,outside,0.0,False,False,min_track_length,6367,1,6367,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,324,348.5,348.5,761.5,761.5
False,outside,outside,202.47,False,False,min_track_length,6399,3,6397,0,False,strict_endpoints_both_outside_never_inside_mask,3,no_exit_length_or_shape,False,203.19,False,False,False,325,1649.0,1594.5,119.0,314.0
False,outside,outside,0.0,False,False,min_track_length,6398,1,6398,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,326,1635.0,1635.0,204.0,204.0
False,outside,outside,0.0,False,False,min_track_length,6398,1,6398,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,327,1618.0,1618.0,175.5,175.5
False,outside,outside,0.0,False,False,min_track_length,6402,1,6402,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,328,252.5,252.5,390.0,390.0
False,outside,outside,0.0,False,False,min_track_length,6423,1,6423,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,329,363.0,363.0,756.5,756.5
False,outside,outside,0.0,True,False,min_track_length,6444,1,6444,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,330,510.0,510.0,764.0,764.0
False,outside,outside,0.0,False,False,min_track_length,6447,1,6447,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,331,996.0,996.0,137.0,137.0
False,outside,outside,0.0,False,False,min_track_length,6467,1,6467,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,332,916.5,916.5,668.0,668.0
False,outside,outside,0.0,False,False,min_track_length,6549,1,6549,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,333,916.5,916.5,740.0,740.0
False,outside,outside,0.0,False,False,min_track_length,6592,1,6592,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,334,429.5,429.5,451.5,451.5
False,outside,outside,0.0,False,False,min_track_length,6595,1,6595,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,335,326.0,326.0,566.0,566.0
False,outside,outside,0.0,False,False,min_track_length,6609,1,6609,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,336,1127.0,1127.0,683.5,683.5
False,outside,outside,0.0,False,False,min_track_length,6637,1,6637,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,337,506.5,506.5,575.0,575.0
False,outside,outside,0.0,False,False,min_track_length,6637,1,6637,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,338,391.5,391.5,7.0,7.0
False,outside,outside,0.0,False,False,min_track_length,6679,1,6679,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,339,393.0,393.0,89.5,89.5
False,outside,outside,0.0,False,False,min_track_length,6681,1,6681,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,340,429.0,429.0,522.5,522.5
False,outside,outside,0.0,False,False,min_track_length,6707,1,6707,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,341,700.5,700.5,89.0,89.0
False,outside,outside,0.0,False,False,min_track_length,6713,1,6713,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,342,151.0,151.0,706.0,706.0
False,outside,outside,0.0,False,False,min_track_length,6713,1,6713,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,343,156.0,156.0,682.5,682.5
False,outside,outside,0.0,False,False,min_track_length,6713,1,6713,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,344,147.0,147.0,679.5,679.5
False,outside,outside,0.0,False,False,min_track_length,6713,1,6713,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,345,126.0,126.0,663.5,663.5
False,outside,outside,0.0,False,False,min_track_length,6713,1,6713,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,346,137.0,137.0,637.5,637.5
False,outside,outside,0.0,False,False,min_track_length,6714,1,6714,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,347,5.5,5.5,313.0,313.0
False,outside,outside,0.0,False,False,min_track_length,6714,1,6714,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,348,9.0,9.0,266.5,266.5
False,outside,outside,0.0,False,False,min_track_length,6730,1,6730,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,349,1189.5,1189.5,628.0,628.0
False,outside,outside,0.0,False,False,min_track_length,6774,2,6773,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,0.0,False,False,False,350,458.5,458.5,21.5,21.5
False,outside,outside,0.0,False,False,min_track_length,6791,1,6791,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,351,1062.5,1062.5,758.0,758.0
False,outside,outside,0.0,False,False,min_track_length,6806,1,6806,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,352,1108.0,1108.0,650.0,650.0
False,outside,outside,0.0,False,False,min_track_length,6842,1,6842,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,353,1484.5,1484.5,504.0,504.0
False,outside,outside,0.0,False,False,min_track_length,6890,1,6890,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,354,1054.0,1054.0,282.0,282.0
False,outside,outside,0.0,False,False,min_track_length,6893,1,6893,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,355,139.0,139.0,778.5,778.5
False,outside,outside,13.04,False,False,min_track_length,6938,2,6937,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,13.04,False,False,False,356,1453.0,1446.0,185.5,196.5
False,outside,outside,0.0,False,False,min_track_length,6937,1,6937,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,357,1474.0,1474.0,210.5,210.5
False,outside,outside,0.0,False,False,min_track_length,6952,1,6952,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,358,291.5,291.5,319.0,319.0
False,outside,outside,0.0,False,False,min_track_length,6953,1,6953,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,359,835.0,835.0,539.5,539.5
False,outside,outside,0.0,False,False,min_track_length,6983,1,6983,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,360,1340.0,1340.0,695.0,695.0
True,outside,outside,236.74,True,False,,7077,26,7052,2,False,strict_endpoints_outside_but_path_crosses_valid_region,24,no_exit_geometry_cross_only,True,263.31,True,False,False,361,694.0,832.5,575.5,767.5
False,outside,outside,56.82,False,False,min_track_length,7066,9,7058,7,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,56.82,False,False,False,362,459.0,409.0,584.5,557.5
False,outside,outside,38.11,False,False,min_track_length,7174,3,7172,0,False,strict_endpoints_both_outside_never_inside_mask,3,no_exit_length_or_shape,False,43.12,False,False,False,363,224.0,260.0,668.5,681.0
False,outside,outside,1.12,False,False,min_track_length,7173,2,7172,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,1.12,False,False,False,364,265.0,266.0,664.0,664.5
False,outside,outside,42.0,False,False,min_track_length,7174,2,7173,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,42.0,False,False,False,365,222.0,264.0,642.0,641.5
False,outside,outside,0.0,False,False,min_track_length,7192,1,7192,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,366,433.0,433.0,535.5,535.5
False,outside,outside,0.0,False,False,min_track_length,7208,1,7208,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,367,420.0,420.0,777.0,777.0
False,outside,outside,0.0,False,False,min_track_length,7214,1,7214,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,368,1292.5,1292.5,666.0,666.0
False,outside,outside,0.0,False,False,min_track_length,7239,1,7239,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,369,481.0,481.0,516.5,516.5
False,outside,outside,0.0,False,False,min_track_length,7259,1,7259,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,370,134.5,134.5,443.5,443.5
False,outside,outside,0.0,False,False,min_track_length,7284,1,7284,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,371,429.0,429.0,540.5,540.5
False,outside,outside,63.7,False,False,min_track_length,7340,13,7328,11,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,63.7,False,False,False,372,414.5,409.5,548.0,484.5
False,outside,outside,282.56,False,False,require_start_or_end_in_valid_region,7344,5,7340,0,False,strict_endpoints_both_outside_never_inside_mask,5,no_exit_gate_final,False,362.72,False,False,False,373,141.0,422.5,595.5,571.0
False,outside,outside,0.0,False,False,min_track_length,7340,1,7340,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,374,403.5,403.5,555.5,555.5
False,outside,outside,0.0,False,False,min_track_length,7345,1,7345,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,375,52.0,52.0,385.5,385.5
False,outside,outside,0.0,True,False,min_track_length,7346,1,7346,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,376,485.5,485.5,764.5,764.5
False,outside,outside,0.0,False,False,min_track_length,7346,1,7346,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,377,2.0,2.0,135.5,135.5
False,outside,outside,0.0,False,False,min_track_length,7346,1,7346,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,378,8.5,8.5,98.5,98.5
False,outside,outside,0.0,False,False,min_track_length,7363,1,7363,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,379,1334.5,1334.5,780.0,780.0
False,outside,outside,0.0,False,False,min_track_length,7366,1,7366,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,380,390.5,390.5,262.5,262.5
False,outside,outside,0.0,False,False,min_track_length,7412,1,7412,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,381,362.5,362.5,596.0,596.0
False,outside,outside,30.3,False,False,min_track_length,7422,9,7414,7,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,30.3,False,True,False,382,375.0,356.5,757.0,733.0
False,outside,outside,0.0,False,False,min_track_length,7431,1,7431,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,383,427.5,427.5,542.0,542.0
False,outside,outside,0.0,False,False,min_track_length,7443,1,7443,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,384,1241.0,1241.0,581.5,581.5
True,inside,inside,0.0,True,True,min_track_length,7448,1,7448,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,385,554.5,554.5,770.5,770.5
False,outside,outside,0.0,False,False,min_track_length,7509,1,7509,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,386,447.0,447.0,502.5,502.5
False,outside,outside,0.0,False,False,min_track_length,7522,1,7522,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,387,1011.5,1011.5,134.5,134.5
False,outside,outside,0.0,False,False,min_track_length,7595,1,7595,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,388,676.5,676.5,54.0,54.0
False,outside,outside,0.0,False,False,min_track_length,7624,1,7624,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,389,508.5,508.5,574.0,574.0
True,inside,inside,0.0,True,True,min_track_length,7672,1,7672,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,390,378.5,378.5,690.5,690.5
False,outside,outside,0.0,False,False,min_track_length,7697,1,7697,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,391,1049.5,1049.5,133.0,133.0
False,outside,outside,0.0,False,False,min_track_length,7719,1,7719,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,392,1045.5,1045.5,134.0,134.0
False,outside,outside,0.0,False,False,min_track_length,7763,1,7763,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,393,521.5,521.5,586.0,586.0
False,outside,outside,0.0,False,False,min_track_length,7764,1,7764,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,394,1255.5,1255.5,565.0,565.0
False,outside,outside,0.0,False,False,min_track_length,7807,1,7807,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,395,317.0,317.0,414.0,414.0
True,inside,inside,0.0,True,True,min_track_length,7838,1,7838,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,396,493.0,493.0,732.0,732.0
False,outside,outside,0.0,False,False,min_track_length,7844,1,7844,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,397,797.5,797.5,546.5,546.5
False,outside,outside,0.0,False,False,min_track_length,7870,1,7870,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,398,860.5,860.5,531.0,531.0
False,outside,outside,0.0,False,False,min_track_length,7883,1,7883,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,399,374.5,374.5,759.0,759.0
False,outside,outside,0.0,False,False,min_track_length,7914,1,7914,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,400,1342.0,1342.0,696.0,696.0
False,outside,outside,0.0,False,False,min_track_length,7924,1,7924,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,401,364.0,364.0,195.0,195.0
False,outside,outside,0.0,True,False,min_track_length,7942,1,7942,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,402,672.0,672.0,584.5,584.5
False,outside,outside,0.0,False,False,min_track_length,7959,1,7959,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,403,486.0,486.0,562.0,562.0
False,outside,outside,0.0,False,False,min_track_length,7983,1,7983,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,404,422.0,422.0,466.0,466.0
