video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,1792,2359.5333,2359.8667,0.3333,70786,70796,9,791.5,637.0,1150.0,173.0,586.36,618.02,0.9488,1854.06,244.44,True,False,exits
video_sincronitzat,1796,2362.4,2362.7667,0.3667,70872,70883,12,795.5,700.0,1170.5,23.5,773.48,821.54,0.9415,2240.57,829.0,True,False,exits
video_sincronitzat,1801,2363.2667,2363.8333,0.5667,70898,70915,18,811.0,659.5,744.0,199.0,465.35,641.01,0.726,1131.19,1216.0,False,False,outside
video_sincronitzat,1809,2366.1,2366.5333,0.4333,70983,70996,14,806.0,660.5,1275.5,179.5,672.15,720.39,0.933,1662.43,807.32,True,False,exits
video_sincronitzat,1819,2373.6333,2374.0333,0.4,71209,71221,13,805.5,667.0,1249.5,49.0,760.96,772.39,0.9852,1930.98,941.38,True,False,exits
video_sincronitzat,1832,2381.8667,2382.0333,0.1667,71456,71461,6,766.0,702.5,391.5,44.5,757.11,760.11,0.996,4560.67,1893.17,True,False,exits
video_sincronitzat,1836,2387.0333,2387.2,0.1667,71611,71616,6,820.0,656.5,935.0,534.0,168.02,190.54,0.8818,1143.27,196.5,False,False,outside
video_sincronitzat,1841,2391.3333,2391.7333,0.4,71740,71752,11,714.0,692.5,1165.5,50.5,784.87,849.94,0.9234,2124.84,300.77,True,False,exits
video_sincronitzat,1853,2413.0667,2413.4667,0.4,72392,72404,13,798.5,669.0,1325.0,124.0,757.78,786.37,0.9636,1965.92,989.5,True,False,exits
video_sincronitzat,1863,2413.6667,2413.9333,0.2667,72410,72418,9,829.0,660.5,869.0,538.0,128.87,178.7,0.7211,670.13,600.5,False,False,outside
video_sincronitzat,1872,2416.0,2416.3667,0.3667,72480,72491,12,817.5,643.0,1137.5,84.5,643.68,658.29,0.9778,1795.33,473.54,False,False,outside
video_sincronitzat,1873,2416.1333,2416.4,0.2667,72484,72492,9,754.0,635.0,888.0,562.0,152.59,173.4,0.88,650.24,252.44,True,False,exits
video_sincronitzat,1907,2477.0333,2477.3667,0.3333,74311,74321,11,783.5,620.0,1186.5,73.5,679.02,742.33,0.9147,2226.98,867.64,True,False,exits
video_sincronitzat,1912,2477.8,2478.1333,0.3333,74334,74344,14,703.0,651.0,1119.5,91.0,697.91,853.88,0.8173,2561.64,1434.18,True,False,exits
video_sincronitzat,1916,2480.4333,2480.6333,0.2,74413,74419,7,772.5,649.5,1006.5,436.5,316.43,340.64,0.9289,1703.21,339.07,True,False,exits
video_sincronitzat,1937,2496.2,2496.6667,0.4667,74886,74900,13,777.5,71.0,734.0,629.5,560.19,761.62,0.7355,1632.04,247.81,False,True,enters
video_sincronitzat,1948,2496.9,2497.4333,0.5333,74907,74923,9,1035.5,390.5,470.5,770.0,680.62,756.32,0.8999,1418.1,411.61,False,False,outside
video_sincronitzat,1964,2520.3333,2520.5667,0.2333,75610,75617,8,811.5,637.5,1139.5,333.5,447.21,461.67,0.9687,1978.59,219.19,False,False,outside
video_sincronitzat,1971,2533.4667,2533.7667,0.3,76004,76013,10,788.5,642.0,1205.0,117.5,669.76,682.14,0.9818,2273.82,1105.1,True,False,exits
video_sincronitzat,1980,2550.7333,2550.9667,0.2333,76522,76529,8,822.0,649.5,1095.5,374.5,387.85,430.18,0.9016,1843.65,190.31,False,False,outside
video_sincronitzat,1990,2555.4667,2555.8,0.3333,76664,76674,10,1222.0,370.5,770.5,655.5,533.93,562.14,0.9498,1686.42,372.55,False,True,enters
